label,text,n_tokens,kannada_script_pct,romanized_kannada_pct,kannada_language_pct,english_pct,effective_score,low_confidence,bucket
Positive,Creative  ಕಿಲಾಡಿ ಗುರು ನೀನು ಸೂಪರ್,5,0.8,0.0,0.8,0.2,0.4,False,medium
not-Kannada,Dost excellent video good no one video,7,0.0,0.1429,0.1429,0.8571,0.2857,False,medium
not-Kannada,O my god supero super,5,0.0,0.2,0.2,0.8,0.4,False,medium
Positive,ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಫ್ಯಾನ್ ಆಗೋದೇ bro ನಿಮಗೆ,7,0.8571,0.0,0.8571,0.1429,0.2857,False,medium
Negative,Ivrella nijvaglu nam Indian anta ansutte anna yappa istu himse kodtidru tiktok antidaralla yappa nijvaglu ivnella nijvaglu aaisbeku,18,0.0,0.8824,0.8824,0.1176,0.2353,False,medium
Positive,astena sir innu sawlpa chanagi hellbekithu tik tok kalli galige super guru,12,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Yen helda guru super,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Koltogiro kobrimitayi mukdloge edkond degtin bro,6,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Positive,Haaa nivu super bro i am big fan your voice  ....,11,0.0,0.1111,0.1111,0.8889,0.2222,False,medium
Positive,Neva ado game nema,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Bindu nu china breed may be,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Negative,China apps ಯಾಕೆ ಬ್ಯಾನ್ ಮಾಡಬೇಕು ಅಂತ ಹೇಳುವವರಿಗೆ  ಚಪ್ಪಲಿಯಲ್ಲಿ ಹೋಡೆದು ಬುದ್ಧಿ ಕಲಿಸಬೇಕು .,12,0.8182,0.0,0.8182,0.1818,0.3636,False,medium
Negative,E bevrcgal maneli yavandru sathidre sari erodu,7,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Negative,Chindi broiiii e munde maklige naman desha bakthi kammi sayor yelo saythare e bevrcgalige tiktok mukya anthe,17,0.0,0.875,0.875,0.125,0.25,False,medium
unknown state,Ban agoithalla bro Inna yenidhru tamte saddhu yerd steppu  ashte,10,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Positive,Super sir yentha mathu nivu sir nijavada tik tok bagge thilekondirodu,11,0.0,0.7273,0.7273,0.2727,0.5455,False,medium
Negative,Inta kithhodda Sule Maklige tiktok ban Agedu olled aithu,9,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
not-Kannada,I never expect a Kannadiga troll like. I am Impressed so I liked it. Keep rocking. jai hind jai karnataka,20,0.0,0.1765,0.1765,0.8235,0.3529,False,medium
Positive,Neev mado pratiyond videos galu mukake ekda tegdu oddag irutte bidi bro and nim voicenim big fan agbitidivi bro......,19,0.0,0.7222,0.7222,0.2778,0.5556,False,medium
Positive,Anna nenu super super Anna,5,0.0,0.25,0.25,0.75,0.5,False,medium
unknown state,Please sir Tik tak bide,5,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,ನಿಮ್ಮ ಸ್ವಾಭಿಮಾನದ ಜೀವನಕ್ಕೆ Hats off,5,0.75,0.0,0.75,0.25,0.5,False,medium
not-Kannada,Geret oumaanniere warold if shankar aswata,6,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Positive,Drivergalu yavttidru king  proud of my job,7,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
Positive,Naavu maduvakelasa Namma athmabhimanakke dakke baradanthe badukuvude hemmepadabekada vishayaviddare Hat's off you congratulations,13,0.0,0.7273,0.7273,0.2727,0.5455,False,medium
Positive,Edu edu kannada industry... Olle kalavidrige,6,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,ನಿಜವಾದ ಹೀರೋ ನೀವು sir ಸ್ವಾಭಿಮಾನದ ಗುರು ನೀವು,7,0.8571,0.0,0.8571,0.1429,0.2857,False,medium
Positive,Matte film ge banni sir,5,0.0,0.2,0.2,0.8,0.4,False,medium
Negative,Loo Nim Makha muccha e Video gu Dislike yenro nim Hendti Munde Haga avr character Nodi kaliro life Andre yenu antha thu nanmakla,23,0.0,0.7857,0.7857,0.2143,0.4286,False,medium
Positive,Your are great man ದೇವರು ಚೇನಗೀ.ಇಟ್ಟಿರಿಲ್ಲಿ wonder full man,9,0.2222,0.0,0.2222,0.7778,0.4444,False,medium
unknown state,Shankar sir moulyayutha nudigalu,4,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Sara super Nivu holleya kalaviddaru Sara Nivu nuraru varusa chanagiri,10,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,sir yarige yaru agolla appa amma Na biture Sir olle mathugallu,11,0.0,0.8889,0.8889,0.1111,0.2222,False,medium
Positive,Sir nanu thumba chikkavanu adru harsthini sir naa bhagavantha nimna haraisali,11,0.0,0.8182,0.8182,0.1818,0.3636,False,medium
Positive,Ashwath ge Ashwathe saati nAntha Mahaan Natarige Nanndondu Doodda Salaam,10,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Yenelbeko gothagtilla nim swabimanakke ondu Salam sir,7,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Negative,Alla inta olle video gu dislike madtaralva avrige manaviyate manushyatva olle guna kuda illa ansutte.....enta swabhimani vyakti weekness na kuda strenth agi madkond swabhimani agi jeevna madtidaralva great sir....,29,0.0,0.8519,0.8519,0.1481,0.2963,False,medium
Positive,Sir Nimage devru nimjote erta,5,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Hats off sir nim Swabhimana and karya nishtege thumba Santhosha agutte sir nimg olle arogya success kodli antha devralli bedkothivi Munde niv natiso Ella cinemagalu uttama pradarshana padiyali,28,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,Tumba kalaavidara gati ide. Kalege bele illa. Ashwath Awara family ge ee thara aagbaardittu.,14,0.0,0.7273,0.7273,0.2727,0.5455,False,medium
Negative,Hats off to u sir...nMosa madi tinno Pizzaginta Niyattagi dudidu tinno ragi nalli eshto aanda erutte jeevandalli..,17,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Negative,ASN release in nKannada-Dec 27nTelugu-Jan 1stnTamil& Malayalam-Jan 3rdnHindi-jan16thnnAstaralli Ella mobile nalli nodi Mugsirtaare aaga release Maadi Aden record Create maadtaro?n300 koti Beku anta Tweet maadidre saaladu ondu cinemana Janagalige Yav reethi Talupisodu anta gottirbeku.... Kurukshetra ide reethi Promotion ilde haalagi hoytu...Innoo idunnoo hange maadtidaare,44,0.0,0.7692,0.7692,0.2308,0.4615,False,medium
Positive,Hwdu guru alredy 30 sala nodidini,6,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Nenne bigboss nalli chandan same step maadudru..,7,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
unknown state,@anirudh 8 mostly avru Ee film nalli iddare anusutte,9,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,ಅದ್ಭುತವಾದ ಸಂಗೀತ ಆದ್ರೆ ಸುಮಾರಾಗಿದೆ lyrics,5,0.8,0.0,0.8,0.2,0.4,False,medium
Positive,Namma janakke innu idara liric arta agilla.good music extraordinary liric.,10,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Entha savu marre idu nExam Alli ans nepagalla  1line bardu 2nd line baribekidre ide song barutte,16,0.0,0.7692,0.7692,0.2308,0.4615,False,medium
unknown state,All hands up nAnd one like,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Positive,ಹೊಸ ಇತಿಹಾಸ ಸೃಷ್ಟಿಸಿದ ಸಿನಿಮಾಗಳ ಸಾಲಿಗೆ ಸೇರಲಿ . ..ಜೈ d boss,10,0.7778,0.0,0.7778,0.2222,0.4444,False,medium
Positive,Sir yella song video clips release maadi,7,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
Positive,2nd time yaar nodtha ideera,5,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,DOP and dance styles are lit,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Positive,Ajaneesh lokanatha sir nodiyo kaliyo arujuna janya,7,0.0,0.8571,0.8571,0.1429,0.2857,False,medium
Positive,But olle cinima gedde gellutte... ASN  🤘,7,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,Bro valledu yarigu bega kaansodilla,5,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Pruthvi avara acting anthu nanna avarisikondu bittide .nanna friend helidda thayi sentimentalli avara acting nodi ninu emotional agthiya nodu antha.adre nanu nanu aagalla andidde.adre aa scene nodbittu nanu ankonde. evarige national award kodbeku antha.,34,0.0,0.7647,0.7647,0.2353,0.4706,False,medium
Negative,ಚಿತ್ರದ climax ಏ.... ಚಿತ್ರವನ್ನು ಮಂಕಾಗಿಸಿದೆ,5,0.8,0.0,0.8,0.2,0.4,False,medium
Mixed feelings,@nageshwar nagu mungaru male khaali odtirlilla 50℅ prekshakaru bartidru 3rd week nantra 100℅ adru,14,0.0,0.8182,0.8182,0.1818,0.3636,False,medium
Negative,@nageshwar nagu ನಾನು ಹೇಳ್ತಿರೋದು ಇಷ್ಟೇ ಥಿಯೇಟರ್ ಅಲ್ಲೂ ನೋಡಲ್ಲ atleast ಮೊಬೈಲ್ ಆದ್ರು amazon ಅಲ್ಲಿ ನಿಯತ್ತಾಗಿ ನೋಡಿ nPiracy telegram ಅಲ್ಲಿ ನೋಡ್ಬೇಡಿ ಅಂತಾ,20,0.7,0.2,0.9,0.1,0.2,False,medium
unknown state,Account details kodi sir.... Love you  love you  love you,10,0.0,0.125,0.125,0.875,0.25,False,medium
Positive,Adhi... Sprb acting. Olle avakashagalu sigli nimge. Idi team gu olled agli,12,0.0,0.75,0.75,0.25,0.5,False,medium
unknown state,Nanu 14 sala nodidha movie idhu,6,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,diya best movie in kannada. what a acting superb <3,10,0.0,0.1111,0.1111,0.8889,0.2222,False,medium
Positive,I love you dia,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,nachike agtide nange enthado dod dod heros movi chennagildiddruu  odtave,10,0.0,0.9,0.9,0.1,0.2,False,medium
Positive,Re release maadi movie na... Super movie,7,0.0,0.2,0.2,0.8,0.4,False,medium
Negative,Nange bahala novaytu nannamele yakandre nanu  Diyaa moviena thetoralli nodilla adakke please realise onse again nanu nodtin Mathe janru nodtare please,21,0.0,0.8421,0.8421,0.1579,0.3158,False,medium
Positive,Really ... Diya Karnataka crush agbitidare... Nija taane...? Love u diya,11,0.0,0.25,0.25,0.75,0.5,False,medium
unknown state,Nanu yash sudeep darshan appu cinema bittu yardu nodalla,9,0.0,0.8889,0.8889,0.1111,0.2222,False,medium
Positive,ಸಾರ್ ನಿಮ್ಮ film ಸೊತಿಲ್ಲ....nಜನರೆಲ್ಲಾ ಮೆಚ್ಚುಗೆ ವ್ಯಕ್ತಪಡಿಸಿದ್ದಾರೆ..,6,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Positive,Diya sandalwood new queen.,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Inta Best Movie na Theatre nalli nodakaglilla ade bejaru,9,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Mixed feelings,ನಿರ್ಮಾಪಕರೇ ನಿಮ್ಮ ಅಕೌಂಟ್ ನಂಬರ್ ಕೊಡಿ ನಿಮ್ಮ account gge amount akabeku,10,0.6,0.2,0.8,0.2,0.4,False,medium
Positive,i love u ದಿಯಾ,4,0.25,0.0,0.25,0.75,0.5,False,medium
Positive,Plz rerelease movie again,4,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,Kelave kelavu theatrenalli matra release agittu,6,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Positive,ರಶ್ಮಿಕ ಗಿಂತ ದಿಯಾ ಅವರ ನಟನೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ....film antuu super,9,0.7778,0.1111,0.8889,0.1111,0.2222,False,medium
Negative,Rashmika andre yaru guru nThukali sule edalala avle erboda,9,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Negative,Avlu lofar .....nan sister Diya papa amezon a to z super next relece I m going,16,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
Positive,Super movie.yallaru hogi nodi,4,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Adre ivaga beda. Ee COVID-19 ella mugibeku,7,0.0,0.8,0.8,0.2,0.4,False,medium
Negative,Thu dabba movie sulemagand,4,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,ಯಾವುದೇ holloywood ಮಟ್ಟಕ್ಕೂ ಕಮ್ಮಿ ಇಲ್ಲದಂತೆ ಬಂದಿರುವ ಹಾಡು ಮತ್ತು ಸಿನೆಮಾ ಗೆ ಒಂದು hands up,13,0.7692,0.0769,0.8462,0.1538,0.3077,False,medium
Negative,Solpa beat jor madbekagittu,4,0.0,0.75,0.75,0.25,0.5,False,medium
Mixed feelings,Idu charitre srushtiso avatara...n*A*S*N*nYar yaru movie nodi like agide,9,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Wwwwso Super rakshit boss nim name nange tumbanee ista hagee nim movinu istanee nnnnnn,14,0.0,0.8182,0.8182,0.1818,0.3636,False,medium
unknown state,@Sanju Sp adhu gun hesru,5,0.0,0.75,0.75,0.25,0.5,False,medium
unknown state,May be after hamsaleka,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,All kannada fans hands up to avaneshrimath narayana keep rocking movie,11,0.0,0.1818,0.1818,0.8182,0.3636,False,medium
unknown state,Like for singer #vijayprakash,4,0.0,0.25,0.25,0.75,0.5,False,medium
unknown state,Rashmika n her fans,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,ಎಲ್ಲರಿಗೂ ಹೊಸ ವರ್ಷದ ಹಾರ್ಧಿಕ ಶುಭಾಶಯಗಳು ಯಾರು 2020 ರಲ್ಲಿ ನೋಡ್ತಾ ಇದ್ದೀರಾ please like ಮಾಡಿ,13,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
unknown state,Hidden details in trailer of ASNn,6,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
Negative,Ajanish Loknath en music kottiddiya ಗುರು ಚಿಂದಿ,7,0.3333,0.5,0.8333,0.1667,0.3333,False,medium
Positive,Pakka! And KGF Chapter II ಇದಕ್ಕಿಂತ inna ದೊಡ್ಡ ರಾಜ್ಯ ನೇ ಕಟ್ಟುತ್ತೇ! Waiting for Asn & KGF II,17,0.625,0.25,0.875,0.125,0.25,False,medium
Negative,Kabja kannada samrajya nucchu noor madtade,6,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Positive,Idella yake Kannada Films Dodda samrajjya ne katbeku Dodda Charitrene Srusti madbeku anta helu....,14,0.0,0.8571,0.8571,0.1429,0.2857,False,medium
Positive,Chindi song  Vijay prakash fans hit like here,8,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
Positive,Signature steps awesome...pakka...# tag agthe,5,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,youtu.be/C3... nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರnಅವನೇ ಶ್ರೀಮನ್ ನಾರಾಯಣ nnHands up!! n#ASN,10,0.6667,0.2222,0.8889,0.1111,0.2222,False,medium
Negative,Yaru tension agbede yakandre dislike madiravru mindrika kadeyavru🤣,8,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,Huchha Venkatsene west Indies... Al the best asn...,8,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Unlike ಮಾಡಿದವರು ರಶ್ಮಿಕಾ ಅಭಿಮಾನಿಗಳು....,4,0.75,0.0,0.75,0.25,0.5,False,medium
Positive,ಬಂದ ಬಂದ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣnHands up,5,0.8,0.0,0.8,0.2,0.4,False,medium
Negative,Dislike from rashmika fans,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,Edu charitre srustiso movie,4,0.0,0.75,0.75,0.25,0.5,False,medium
not-Kannada,Vere level  thinking sir,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,super songnಜೈ ಕರ್ನಾಟಕ ಜೈ ಕನ್ನಡ,5,0.8,0.0,0.8,0.2,0.4,False,medium
Positive,ಇದು ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಚರಿತ್ರೆ ಸೃಟಿಸೂ ಅವತಾರ ಯಾರ್ ಅವನು .......... (ಅವನೇ ಶ್ರೀಮನಾರಾಯಣ) All The Best D B055 fan,17,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Positive,@Kumara Kantirava nSame nInnu eno bekunnKgf song listen nEsto powerfull idennElla languagenna nAttract maadidenBut idu,15,0.0,0.8571,0.8571,0.1429,0.2857,False,medium
Positive,@Kumara Kantirava avn heldange 1st time hange ansodhu..,8,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Negative,Neene compose madappa hogu,4,0.0,0.75,0.75,0.25,0.5,False,medium
Positive,@DILL DULL ಆತರ ಏನಿಲ್ಲ ಸಾಂಗ್ ಸೂಪರ್ ಆಗ ಇದೇ slow ಪೊಯ್ಸನ್,10,0.7778,0.0,0.7778,0.2222,0.4444,False,medium
Positive,ಮ್ಯೂಸಿಕ್ ತುಂಬಾ estaaythu bro,4,0.5,0.25,0.75,0.25,0.5,False,medium
Negative,Song Karnatakadalli ella hero fans film node nodtare but pls bere languages lli promotion madi,15,0.0,0.2857,0.2857,0.7143,0.5714,False,medium
unknown state,Gun ಹೆಸ್ರು ಅನವರತ ಇರ್ಬಹುದಾ? 🤔🤔🤔nಗೊತ್ತಿಲ್ಲ ಇದ್ರು ಇರಬಹುದು,7,0.8571,0.0,0.8571,0.1429,0.2857,False,medium
unknown state,@G D yatheesh good job BRO,6,0.0,0.2,0.2,0.8,0.4,False,medium
Positive,All the best for rocking star fans  song vibinna vagidhe,10,0.0,0.2,0.2,0.8,0.4,False,medium
Negative,@Sanjeev Kumar dabba nan maga rakshith shetty,7,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Negative,@F M S rakahith is shit man,7,0.0,0.1429,0.1429,0.8571,0.2857,False,medium
unknown state,Isske samne dabbang flop hai..ASN,5,0.0,0.8,0.8,0.2,0.4,False,medium
Positive,Awesome song ..guru ವಿಜಯ್ sir ವಾಯ್ಸ್ superb,7,0.2857,0.0,0.2857,0.7143,0.5714,False,medium
Negative,@VIKRANTH DHANUSH Handsup kannada pada yenu? Polsaru yava pada use madtare?,11,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,@VIKRANTH DHANUSH ಕೈ ಮೇಲೆತ್ತು ? nnaa pistol hesaru ಕೈ ಮೇಲೆತ್ತು idabahuda?,11,0.4444,0.4444,0.8889,0.1111,0.2222,False,medium
Positive,Kannada industry alli hosa dakale baryok bandavn yar avnu.......avane sreemannarayana,10,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Negative,We are all ready serrender settre....,6,0.0,0.2,0.2,0.8,0.4,False,medium
Negative,Promotion ond bittu mikid ellanu chanag madtidira.,7,0.0,0.8571,0.8571,0.1429,0.2857,False,medium
Positive,Edhu  charitreh  surishti suva  awatra.....excellent,5,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,Views struck aagide guru,4,0.0,0.25,0.25,0.75,0.5,False,medium
unknown state,Wat dat means bro,4,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,@mallikarjun Dhanashetty Elrigoo nimtharane yochne bandre kannada top allirodhu..,9,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Positive,Vijaya prakash voice is superb just I cont yappa super super,11,0.0,0.2727,0.2727,0.7273,0.5455,False,medium
Positive,@Troll Stupid Fans naanu adikke kano helthirodu  ninnantha jathi naayi na hethidke paapa avru baiskothidare kano balegara kaamuka nan makla,20,0.0,0.7222,0.7222,0.2778,0.5556,False,medium
Negative,@10 R Ayyo hogo thukalli gandu,6,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,@10 R neen hange badko avaginda yaavno balegaara ante avn hesr badkothiddiya.. hogi aa balegaaran tunne unn hogu... Sumne harkollodalla,20,0.0,0.8235,0.8235,0.1765,0.3529,False,medium
Negative,@Troll Stupid Fans ninnam thullu oor shenda alla ninnamun minda,10,0.0,0.875,0.875,0.125,0.25,False,medium
Negative,@10 R hogi ballegaarnn tunne unn... Aa balegaaran bhikshe majestic cinema nim dBabes ge .. Nim amma majestic Sule ansuthe adkke isht harkottiddiya bewarsi sulemundemagane... Nin ammana Kellu Nene hege malgisi keydiddini anta ...,34,0.0,0.7826,0.7826,0.2174,0.4348,False,medium
Negative,@Troll Stupid Fans neenu Darshan ge huttirbeku adike avn bagge ne mathadthidiya nimman thulna keyya soole magane.nim amman thull ge kathe thunne sigaka hogi bale akolo aaa gaandu lucha thara,30,0.0,0.7692,0.7692,0.2308,0.4615,False,medium
unknown state,@Abhijith shetty no klnAp no kkjjmb nn 🤡🧖‍🧡🧣🧤🧘‍🧘🧘‍,8,0.0,0.7143,0.7143,0.2857,0.5714,False,medium
Negative,@Troll Stupid Fans halkat sulemagne nin Amman thullu sulemagne gaandu nayi sulemakla d boss bagge matadidre sulemagne Ninnamman keythini ashte nayi rande soole maga Nim Amman kalisu keythini soole rande magne,31,0.0,0.88,0.88,0.12,0.24,False,medium
Positive,Superbly song by Vijay prakash,5,0.0,0.25,0.25,0.75,0.5,False,medium
Positive,ಸಖತ್ song. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಧ್ವನಿ,5,0.8,0.0,0.8,0.2,0.4,False,medium
Positive,ನೈಸ್ ಸಾಂಗ್ D ಬಾಸ್,4,0.75,0.0,0.75,0.25,0.5,False,medium
Positive,Hindi song release madlilva?,4,0.0,0.25,0.25,0.75,0.5,False,medium
Mixed feelings,Anna full wand ayti song,5,0.0,0.2,0.2,0.8,0.4,False,medium
Mixed feelings,@Troll Stupid Fans avre enu heltilla,6,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,@Gajendra hv neen kano show off gandu... Flirt maadoke bartaane bewarsi... Nimanta chool bewarsi gallindaane hudugiru comment maadoke hogolla jasthi... Jeevndalli hudgirna nodillveno thukaali,24,0.0,0.7778,0.7778,0.2222,0.4444,False,medium
Negative,@Troll Stupid Fans hudgiru comment madodunne nodok bartiya bevarsi  madak kyaame ilvenoo lofer,13,0.0,0.8182,0.8182,0.1818,0.3636,False,medium
Negative,Yapppaaaa!  Yak guru istond hype e song ge?,8,0.0,0.1667,0.1667,0.8333,0.3333,False,medium
unknown state,@Mithun KUDLA well said bro,5,0.0,0.25,0.25,0.75,0.5,False,medium
Negative,@Vijay Prasad yen yogyathey. Chappar. 3000 gintha hechchu cinema nodidheeni naanu. Nann abipraya kotrey yeno boli magane muddhey thinna louda. nThooo!!,21,0.0,0.875,0.875,0.125,0.25,False,medium
Negative,@satishnithyanandam nin hesralle comedy ide ..nin antha thika kobbu iro mindri sule makklathrs nangen mathu. Hogo kong boli magane.,19,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Negative,@Nandi Parthasarathi ನಂದಿನಿ 1 ಲೀಟರ್ ಹಾಲು ಕೊಡಿ plz,8,0.6667,0.1667,0.8333,0.1667,0.3333,False,medium
Negative,@Vishal Shetty oh karch maadko hogu.... yello yaardo mundaav ikki sampadane maadirtya....,12,0.0,0.8889,0.8889,0.1111,0.2222,False,medium
Mixed feelings,@Nandi Parthasarathi nimmvga nimmkga ittini illi ninuge 50%off ba,9,0.0,0.8571,0.8571,0.1429,0.2857,False,medium
Negative,@TROLL MONSTER_KANNADA ಲೋ ಗಾಂಡುಗೆ ಹುಟ್ಟಿದ ರಂಡಿ ಮಗನೇ,7,0.8333,0.0,0.8333,0.1667,0.3333,False,medium
Negative,@Nandi Parthasarathi hogo ninna akkna tullu ninna tara kelsa ilva nange yenu yavglu comments madkondu tika muchkondu sidege hogo,19,0.0,0.8889,0.8889,0.1111,0.2222,False,medium
Negative,ಏ ನಂದಿನಿ ರಂಡಿಮಗಳ D Boss Bagge matadadre hudukondu Bandu Hoditini Jaag helu,12,0.4286,0.4286,0.8571,0.1429,0.2857,False,medium
Negative,@VINOD KALMANI nhu neen iro jagane helu.... naane bandu hoditini.... illa tumkur main road bustop ge bandu partha yaaru antha kelu,21,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Negative,@Nandi Parthasarathi ಹಡಿತೀನಿ ಬಂದ್ರೆ ತುಲ್ಲರೆ no ಹಾಕೆ ಬೇವರ್ಸಿ,8,0.7143,0.1429,0.8571,0.1429,0.2857,False,medium
Negative,@Nandi Parthasarathi tunnel unnu gandu,5,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,@Vishal Shetty BOSS na nodi urkobeku aste yenu nithkolake agalla,10,0.0,0.875,0.875,0.125,0.25,False,medium
Positive,@TROLL MONSTER_KANNADA guru Bari mathadak aste yav sule makligu munde bandu mathadastu dhum Ella BOSS always King,17,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,@TROLL MONSTER_KANNADA nim Amman kalsu thoristhini,6,0.0,0.75,0.75,0.25,0.5,False,medium
Negative,@TROLL MONSTER_KANNADA nin yavano helake sule magane,7,0.0,0.8333,0.8333,0.1667,0.3333,False,medium
Negative,@Nandi Parthasarathi nin Amman sule magane nin number send gandu,10,0.0,0.75,0.75,0.25,0.5,False,medium
Mixed feelings,@Ŕävîñđŕå_02_GøWđřú ಲೋ boss fan agi ಯಾಕೋ ನೆಗೆಟಿವ್ cmt hakiya loude,10,0.3333,0.4444,0.7778,0.2222,0.4444,False,medium
Mixed feelings,@Nandi Parthasarathi 108ತಗೋ ಡೆಲವೇರಿ ಆಗೋ ಟೈಮ್ ಬಂದ್ರೆ ಈ no ಗೇ cl ಮಾಡು,12,0.7273,0.0909,0.8182,0.1818,0.3636,False,medium
Negative,@TROLL MONSTER_KANNADA @vishal shetty @vinodkalmani @Italy Davi lowdan Lovezz Candy  ಅಂತಾ blind followersಗೆ ಈ ರೀತಿ ಅರ್ಥ ಮಾಡಿಸಬೇಕಾ???? ನೆನ್ನೆ ಮೊನ್ನೆ ಲಬೊ ಲಬೋ ಅಂತ ಬಾಯಿ ಬಡ್ಕೋತಿದ್ದ..... ಇವತ್ತು ಅದೆಲ್ಲಿ ಹೋದನೊ???? mobile no. ಹಾಕೋಕು ಹೆದರಿಕೆ ಬೋಳಿಮಗನಿಗೆ..... ಸುಮ್ನೆ ಬಾಯಿ ಹರಿದುಕೊಂಡು ಅಮ್ಮನ್ ಅಕ್ಕನ್ ಅನ್ನೋದಲ್ಲ..... ನೀವೂ ಗಂಡಸರೆ ಆಗಿದ್ರೆ ನಿಮ್ ನಂಬರ್ ಹಾಕ್ರೋ ಬೇವರ್ಸಿ ಬೋಳಿಕೆಗಳ..... ಥೂ ನಿಮ್ ಜನ್ಮಕಿಷ್ಟು ಬೆಂಕಿ ಹಾಕ.....,51,0.8085,0.0851,0.8936,0.1064,0.2128,False,medium
Negative,@TROLL MONSTER_KANNADA nಆಯ್ತು ಕಣೋ.... ಇವಾಗ ನೀನು ನನಗಿಂತ ದೊಡ್ಡ ಷಂಡ ಅಲ್ಲ ಅನ್ನೋದಾದ್ರೆ ನಿನ್ mobile no. ಹಾಕೋಕೆ ಏನೋ ಕಷ್ಟ???? ನೀನ್ ನಿನ್ mobile no. ನಿನ್ ನಿಜವಾದ ಹೆಸರು ಹಾಕ್ಲಿಲ್ಲ ಅಂದ್ರೆ.... ಮೇಲೆ ನೀನು ಬೈದಿರೋ ಅಷ್ಟೂ comments ನಿಂಗೆ ಉಲ್ಟಾ ಆಗ್ಲಿ.... ನಿನ್ನಮ್ಮನ್,35,0.8235,0.0,0.8235,0.1765,0.3529,False,medium
