label,text,n_tokens,kannada_script_pct,romanized_kannada_pct,kannada_language_pct,english_pct,effective_score,low_confidence,bucket
unknown state,Love u rakshita shetty,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Hand up bro.... super agide bro Namma Kannada movie adre sumanena,11,0.0,0.375,0.375,0.625,0.75,False,high
Positive,300 plus ಕೋಟಿ ಪಕ್ಕಾ,4,0.6667,0.0,0.6667,0.3333,0.6667,True,high
not-Kannada,Bgm osm and unique song,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,@Royal Rumble story ge ee song relevantag idya...nEe song bekagitta anta...,11,0.0,0.375,0.375,0.625,0.75,False,high
Negative,@Syed Akbar hello srk athava salman khan fan... Ninge race 3 ne sari... nnnnSuper story alvaa race 3,18,0.0,0.4545,0.4545,0.5455,0.9091,False,high
Mixed feelings,Different aagide song... n,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Mixed feelings,Nam amma helidaare rakshit shetty dual role erodu anta....Nodana!,9,0.0,0.625,0.625,0.375,0.75,False,high
Mixed feelings,Ulti music ajanish sir,4,0.0,0.5,0.5,0.5,1.0,False,high
Negative,Chindi Song guru,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Kicchana abhimanigala kadeyinda alll the best pakka,7,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,Hands UP​... ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... #ASN waiting for you,10,0.5,0.0,0.5,0.5,1.0,False,high
unknown state,Unique tune.. Ade thamte,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
not-Kannada,Mp3  osm bro,3,0.0,0.5,0.5,0.5,1.0,True,high
Negative,387 tusmika fans anstade,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Shetre song soooooper,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Namma Huduga super agi madavnne super darlings,7,0.0,0.5,0.5,0.5,1.0,False,high
Negative,So 374 jana rashmika fans music video nodidare illi ವರಗೆ.,10,0.1111,0.3333,0.4444,0.5556,0.8889,False,high
Mixed feelings,Nope i understood because im ಕನ್ನಡಿಗ,6,0.1667,0.1667,0.3333,0.6667,0.6667,False,high
Mixed feelings,Bere movie Trailer nodi,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Hindi song yalli,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,One time ge songe artha agolla. . Pakka bt kelbeku ennond sari ansatte. . .,15,0.0,0.6364,0.6364,0.3636,0.7273,False,high
Positive,Kelta kelta finally idu kick kodtu. excellent,7,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Mixed feelings,This songs is sounds like ಕೋಟಿಗೊಬ್ಬಾ  ಕೋಟಿಗೊಬ್ಬಾ ... 🤨 ( ಕೋಟಿಗೊಬ್ಬ 2 ),13,0.375,0.0,0.375,0.625,0.75,False,high
Negative,Rango english animated movie nodi story bardiro haag ede.,9,0.0,0.5556,0.5556,0.4444,0.8889,False,high
Positive,En guru song nHowdoo huliyaaaa,5,0.0,0.5,0.5,0.5,1.0,False,high
Mixed feelings,@Chaitanya P ? Haagandre yenu? Nam hero yellakade gelbekalwa?..,9,0.0,0.5,0.5,0.5,1.0,False,high
Positive,@Mithun KUDLA Kannadadalli nodi... Kannada version views jaasti maadi...,9,0.0,0.5,0.5,0.5,1.0,False,high
unknown state,Ninyavaga hindi li nodidiyappa?? Swalpa link share madu??,8,0.0,0.4286,0.4286,0.5714,0.8571,False,high
Positive,Good Content  yaaradru parvagila.,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,Fan war shuru madbeda guru,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Ebru kannada films na promote madtavre.ningyo kho beku comparison madodu......,10,0.0,0.4444,0.4444,0.5556,0.8889,False,high
Negative,Nev hing madodhakene... nav udhara agthilla....,6,0.0,0.5,0.5,0.5,1.0,False,high
Negative,Guru ninge like beku andre kelu Kodthare adu bitu thandidabeda,10,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Mixed feelings,@chetan kumarab nan yavagloo compare maddhe...,6,0.0,0.6,0.6,0.4,0.8,False,high
Mixed feelings,@chetan kumarab nan ning alla guru helidhu....,7,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Mixed feelings,@chetan kumarab guru ve.... aha comment maddhavn hesru nodo....nanalla kano,10,0.0,0.5,0.5,0.5,1.0,False,high
Negative,I love gojjekesari Sule gayash,5,0.0,0.5,0.5,0.5,1.0,False,high
Mixed feelings,Instagram ali share madi avlna tag madi e math helu bro,11,0.0,0.3636,0.3636,0.6364,0.7273,False,high
unknown state,Short film EDITING ಮಾಡುವುದು ಹೇಗೆ ಲಿಂಕ್nn,6,0.6,0.0,0.6,0.4,0.8,False,high
Negative,Flop disaster film is on the way...nಇದ್ ಎನ್ ಸಾಂಗ್ ಕುಲವ ಗುರು ಡಬ್ಬ ಸಾಂಗ್,13,0.5385,0.0,0.5385,0.4615,0.9231,False,high
Negative,Nam antha talent ge bele ilaa,6,0.0,0.5,0.5,0.5,1.0,False,high
Mixed feelings,Anna super nivu yallidnda baiyodu kalthe,6,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,Nan tik tok account ne delete madi uninstall madidhini bro..,10,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Yan helidiya guru,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Niv correct agi helidri......Tiktok India dalli ban aglebeku,8,0.0,0.6667,0.6667,0.3333,0.6667,False,high
not-Kannada,Good jod broo,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Super bro nin ello erbekithu,5,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Nan uninstall madhe,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Guru ninu super,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Superb bro nivu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,Avlge avra appaniginta pakkada mane uncle tumbaa esta adke bro,10,0.0,0.7,0.7,0.3,0.6,False,high
Negative,Allige Ella beda just ondhu rally attend madli,8,0.0,0.5714,0.5714,0.4286,0.8571,False,high
not-Kannada,@Hemanth kumar v 404,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Super bro nan nimna support maadthini,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Negative,Super bro ujji innu ujji,5,0.0,0.6,0.6,0.4,0.8,False,high
Positive,100 ಕೋಟಿ ಫಾರ್ month or day haa anna,8,0.2857,0.1429,0.4286,0.5714,0.8571,False,high
not-Kannada,Tik tak best app,4,0.0,0.5,0.5,0.5,1.0,False,high
not-Kannada,hate tik tok,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Guru tiktok ban agbeku ninu correct guru,7,0.0,0.4286,0.4286,0.5714,0.8571,False,high
Positive,Tik tok ban maadi. Ellari India app mitron app use maadi. Adhu same tik tok tharane idhe,17,0.0,0.6429,0.6429,0.3571,0.7143,False,high
Positive,An anna nivu super bidi anna nivu,7,0.0,0.4286,0.4286,0.5714,0.8571,False,high
not-Kannada,Jai Jawan Jai hind,4,0.0,0.5,0.5,0.5,1.0,True,high
not-Kannada,Bro super broo,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,Taro sule Makalu who is dis like gandugalu super vedios,10,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Negative,Yar guru evlu chaina hudgi naa indian aa gothilla,9,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,Super guru ninu..,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
unknown state,Lo troll madtadyalla nin us mado mobile ysvdo,8,0.0,0.5,0.5,0.5,1.0,False,high
Negative,@Creative Kannadiga  le gubald atte Alla magalaganda andangaitu,8,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,Genuine information nimdhu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,Enna e sulegalege troll madu guru,6,0.0,0.5,0.5,0.5,1.0,False,high
Negative,China para mat adoru china ke kalsbek bolimaklu,8,0.0,0.625,0.625,0.375,0.75,False,high
not-Kannada,Boycott tik tok,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,Super gelaya a nan sulege magalu chinadorage hutidale,8,0.0,0.625,0.625,0.375,0.75,False,high
Positive,Bro NIV helladu nija,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Olle msg bro..... Sakath agi helidira.....,6,0.0,0.6667,0.6667,0.3333,0.6667,True,high
not-Kannada,Amezing bro i love your rost,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Positive,Anna nim ella videos nodide....ella video super....innu chennagi videos maadtha iri...Sonu srinivas gowda mobile touch maadoku bhaya padabek aa tara maadi,21,0.0,0.5,0.5,0.5,1.0,False,high
Positive,@Creative Kannadiga haa bro...nange seetara ista ...avl videos roast maadbedi plzzz,11,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Negative,Munde nodona sadhyakke a plan illa,6,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,sakath bro,2,0.0,0.5,0.5,0.5,1.0,True,high
Negative,Hugi guru badethawke,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Guru namaskara ennu chennagi tale dhengu.sonu Gowda bin*** Gowda evarge ennu tale li brain Ella anusutte,16,0.0,0.5833,0.5833,0.4167,0.8333,False,high
Positive,Thankz bro troll alla bro Roast,6,0.0,0.4,0.4,0.6,0.8,False,high
Positive,@Creative Kannadiga eno ond bid guru..nin maat keltirode chandaa....Aden matadtiya brochindi bro keep roasting,14,0.0,0.5833,0.5833,0.4167,0.8333,False,high
Negative,Yavano avnu sade nan maga tiktok eno kitthakide anthane.. Modlu tilkondu maathado... Bro next video aaa sade nan magan mele maadi...its  request plz bro.. And loved ur video,28,0.0,0.4545,0.4545,0.5455,0.9091,False,high
Negative,TikTok nan shata,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Tq sis ದೇಶಕ್ಕೆ support ಮಾಡ್ತಿರೋದಕ್ಕೆ,5,0.4,0.2,0.6,0.4,0.8,False,high
Negative,Majestic alli mobile and money kaltana mado sule makla nodi kalthkoli shankar Sir na shankar ashwath Sir inspiration to all,20,0.0,0.5556,0.5556,0.4444,0.8889,False,high
Negative,@Nagabhushana B S ayyo sulemaklu....,5,0.0,0.5,0.5,0.5,1.0,False,high
not-Kannada,Dont appset sir plz,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,ನನ್ನ ಕಣ್ಣಂಚ್ಚಲಿ ನೀರು ಬಂತು..Sir ur great,6,0.6667,0.0,0.6667,0.3333,0.6667,False,high
Positive,Sir nimma pH no kodi sir trip eruvaga nimma cab joteyali hogtivi nimmaantvaru chanagierabeku n yela snhytru adstu evar cab book madi  ethara madidre  swalppa helf agbwdu friend s gn,30,0.0,0.6333,0.6333,0.3667,0.7333,False,high
not-Kannada,Somegowda Somanna Thank you,4,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Sir nivu bhal chennag matadtiri.all d best ...,8,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Negative,Bosdike nimmappa sattaga ninu mosale kanniruhaktiyo..I'll a shocky madtiyo no do na madarchod.,13,0.0,0.6923,0.6923,0.3077,0.6154,False,high
Negative,Thu yar guru karma ithara video gu dislike madtare ...,10,0.0,0.5556,0.5556,0.4444,0.8889,False,high
Positive,Like father like son Jaga mechchuvanta manushya.,7,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Positive,Olleya sandesh yelidri sir your great tq sir and happy jurny,11,0.0,0.4545,0.4545,0.5455,0.9091,False,high
not-Kannada,Siddu C ramannavar,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
not-Kannada,shambu baligar sir superrrrrrrr,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
not-Kannada,Umesh n j,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Super togare teppa,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Togari tippa keli tumba santosh ayita matte old is gold antaralll adu nija ayita,14,0.0,0.6923,0.6923,0.3077,0.6154,False,high
unknown state,Bari ait re,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Ayyoo.  Teligram nalli 10 ralli 9 jana nodidaare..n Matte naanu 12 saari nodidini ..what a movie ya... Mother sentiment,19,0.0,0.5833,0.5833,0.4167,0.8333,False,high
Negative,ಸರ್ ನಿಮ್ಮ ನಿರ್ಮಾಪಕರ  phonepe or paytm or Amazon pay ಅಕ್ಕೌಂಟ ನಂಬರ್ ಇದ್ರೆ  ಕಳಿಸಿ... ಸಿನಿಮಾ ನೋಡಲು ಆಗದೆ ಇರೋದ್ರಿಂದ ದುಡ್ಡು ಹಾಕ್ತೀನಿ... I missed a wonderful movie,24,0.5652,0.087,0.6522,0.3478,0.6957,False,high
Mixed feelings,Bari telgu tamil movie nodthira ee thara movie nodi,9,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,Nange e dia movie est ista agide Andre adu kevala word inda helok agalla,14,0.0,0.6923,0.6923,0.3077,0.6154,False,high
unknown state,Malayalis pore,2,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Di(A)di nHuge fan from nTamilnadu,5,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Pritvi Amber super,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,super  movei sir nanu theatre nanali nodide ade nana turpthi,10,0.0,0.7,0.7,0.3,0.6,False,high
Positive,Cinema super aagide,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Cute kushii Ravi,3,0.0,0.5,0.5,0.5,1.0,True,high
unknown state,Dia name meaning yenu,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Prithvi amber u r superb acter,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Positive,Re release maadi matthe gellutthe.,5,0.0,0.6,0.6,0.4,0.8,False,high
Positive,En super movie sir edu....ond ond seen kuda mans mutto tara ede,12,0.0,0.4545,0.4545,0.5455,0.9091,False,high
Positive,Yes boss e film maatea 7 sala alla 10 sala nodidru bore aagalla,13,0.0,0.5455,0.5455,0.4545,0.9091,False,high
Positive,Eatra film nana life nale nodella sir super different director,10,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Super Film sir account number kodi amount hakabeku nijavgalu,9,0.0,0.375,0.375,0.625,0.75,False,high
Positive,ಎಲ್ಲರೂ the best ಆಗಿ ಕೆಲಸ ಮಾಡಿದಿರ,6,0.6667,0.0,0.6667,0.3333,0.6667,False,high
Positive,Dia 2 madi plz,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Pratvi yen acting guru nimdu,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,ultimate movie.love thiz,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,ಫಿದಾ ಆಗೆವಿ ಅಕ್ಕಾ ... ... gorgeous movie,7,0.6,0.0,0.6,0.4,0.8,False,high
Mixed feelings,Telegram alli download maadkondu nodidare...theatre alli kammi,7,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Mixed feelings,Love ನಲ್ಲಿ ನೀನು ph,4,0.5,0.0,0.5,0.5,1.0,False,high
Mixed feelings,elru phone le nodthare manele adke yaru takis ge bandu nodthilla nanu kuda phone le nodiddu tam tam app inda ella new films dwld madkondu manele nodthare so adke yaru takis ge barthilla ansuthe,34,0.0,0.6176,0.6176,0.3824,0.7647,False,high
Mixed feelings,Nan nimm movie na theatre alle nodtini ...,8,0.0,0.4286,0.4286,0.5714,0.8571,False,high
Negative,Prithvi swalpa  otte kadme maadkoli ...you look good as well you need it as an actor...,16,0.0,0.3571,0.3571,0.6429,0.7143,False,high
Positive,Nija super......... Movie please re release maadi,7,0.0,0.4,0.4,0.6,0.8,False,high
Mixed feelings,Modalu prana mukya amele cinema... Plz don't lose hope DIYA chitratanda.... Wait for time,14,0.0,0.4444,0.4444,0.5556,0.8889,False,high
Negative,Dia movie 2012 nalli banda andala rakshasi movie story copy edu,11,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Super heart touching movies. Wonderful beautiful film. ಈ ಚಲನಚಿತ್ರವನ್ನು ಹೇಗೆ ವರ್ಣಿಸಬೇಕು ಅಂತ ಗೊತ್ತಾಗ್ತಿಲ್ಲ. ಪದಗಳೇ ಸಿಗುತ್ತಿಲ್ಲ. ನಾವು ಅಂತು n Waiting dia  chapter 2.,22,0.5263,0.0526,0.5789,0.4211,0.8421,False,high
Negative,Nanu e video nodtha Ellan  Thumbline nodi e msg madtha edhinin   Alla ri Karnataka dhali kannda movie 100 r.s ticket etre ege ri nododhun  Adhe,25,0.0,0.5263,0.5263,0.4737,0.9474,False,high
Negative,Ellar mobile alli dia movie ide kanri  theatre ge jana yake barthare heli yake online alli leak aythu movie nOnline alli movie nosbodu andre jana  bidthara heli neeve,28,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Negative,Corona virus iruvudarinda jana barta illa,6,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Suaprb movie Re release plzzzz,5,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Amazing movie pls yellaru movie nodi,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Positive,Matte release made pakka reseve madkolthare navu hoge nodthive please,10,0.0,0.6,0.6,0.4,0.8,False,high
Mixed feelings,1st Telegram App close madsi amele ella bartare,8,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Re-release madisi sir ...nange ee film bagge ne gottirlilla... ee sali super hit guarantee...,14,0.0,0.5455,0.5455,0.4545,0.9091,False,high
Positive,Guru en helde guru suuuuper nE China deshdorge huttiro Nan maklu nodire jamun juice agigirutte pakka guru nin voice dialogue keltidre keltane irbeku anstide guru ..... But suuuuuuuuuper,28,0.0,0.6364,0.6364,0.3636,0.7273,False,high
Negative,Hejje hejjege tik tokers troll and roast maadi,8,0.0,0.625,0.625,0.375,0.75,False,high
Positive,Hats off bro  ಕರೆಕ್ಟಾಗಿ ಹೇಳಿದ್ದೀರ ಬ್ರೋ,6,0.5,0.0,0.5,0.5,1.0,False,high
Positive,Chindi bro .....,3,0.0,0.5,0.5,0.5,1.0,True,high
Negative,Bidu Gowda ge Alli hodi beku first avaru mane Alli avaru appa Amma ne kelluthiya dure Tiktok maduthirodana Ennu Nive yochane Madi evallu yetha kithu hogi erollu eru beku ethara avaru edane India ge Bad Name Mathe Namu inda girls ge nu Bad name,44,0.0,0.7,0.7,0.3,0.6,False,high
Mixed feelings,Sariyaaagi bydidira... Actually Olle Olle kelsa madidare app ban maadi.. I hate tik tok,14,0.0,0.5556,0.5556,0.4444,0.8889,False,high
Positive,Superb bro ur righttiktokers ge sariyag heliddira,7,0.0,0.4286,0.4286,0.5714,0.8571,False,high
Mixed feelings,En edit madidya guru,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Super bro ninu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Mixed feelings,Pung ban madi pls,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Sir neev adthidda game yavdu,5,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Super  chindi boss,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Wow  Super agi helidira sir,5,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Super Boss idu actually bekagiddu ... tik tok madavruru sari yagi Thodineku,12,0.0,0.6667,0.6667,0.3333,0.6667,False,high
not-Kannada,Osm bro super vedio,4,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Bro super neevu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Negative,idu beku guru china soole maklige innu kodu guru superrrr  guru,11,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Guru big fan agbitte nin logic nodi,7,0.0,0.4286,0.4286,0.5714,0.8571,False,high
Positive,Superrrrrrrr  agi heliya Anna tq u so mach video,9,0.0,0.4286,0.4286,0.5714,0.8571,False,high
not-Kannada,Anna niv super agi creative maadthira super Anna,8,0.0,0.4286,0.4286,0.5714,0.8571,False,high
Positive,Guru ellidde guru real Tallent irodhu ninge,7,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Ee time ge wait madtidde,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Super bro ban agide valedu,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Super bro nim vioce ale ede desha Prema full enjoy video super,12,0.0,0.3636,0.3636,0.6364,0.7273,False,high
Negative,Supper bro chenngi ugdidira.🤝🤝🤝,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
not-Kannada,Well said broi,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Superagi heludri bro,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Please innodh video maadi bro ticktock bagge,7,0.0,0.5714,0.5714,0.4286,0.8571,False,high
Positive,Guru super yage yeldhe,4,0.0,0.5,0.5,0.5,1.0,False,high
Mixed feelings,Binduge saryagi ugithidira good go ahead  we are enjoying well,10,0.0,0.3,0.3,0.7,0.6,False,high
Mixed feelings,Binduge saryagi ugithidira good go ahead  we are enjoying well,10,0.0,0.3,0.3,0.7,0.6,False,high
Negative,Urkobetvre guru,2,0.0,0.5,0.5,0.5,1.0,True,high
Mixed feelings,baari ugadiddira bro .......full support nimage,6,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Super bro  agi roast madidira,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Supper pa ........ Continue the work. ...  Tiktok videos nodi nodi thale kettogithu.............jai modi jai jai modi......,17,0.0,0.5455,0.5455,0.4545,0.9091,False,high
Negative,Sulemakale tic tok uninstall madi,5,0.0,0.6,0.6,0.4,0.8,False,high
Negative,Aa bindu gowda nad innitar support madovrge hilieghtag troll madi bro life nal tiktok bagge matadbardu,16,0.0,0.6875,0.6875,0.3125,0.625,False,high
Negative,Tik tok ban,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,Chennagi ugidira sara,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,Bindu gowda ge super agi ugididdeera,6,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Positive,Yen Clarity Guru nivu madiro video,6,0.0,0.5,0.5,0.5,1.0,False,high
not-Kannada,Super guru nenu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
not-Kannada,your grat  sar.  Aldha best,5,0.0,0.5,0.5,0.5,1.0,False,high
not-Kannada,Sie good eveninig,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,Shankar sir olleya artiste ivarannu bitte cinema madtira Buddi illada dairctar,11,0.0,0.7,0.7,0.3,0.6,False,high
Positive,Sir nimagay salam,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Albedi sir  novaaguthe sir Neev albaardu,6,0.0,0.6,0.6,0.4,0.8,False,high
Positive,S super chamayya mestre nimma valletana,6,0.0,0.6667,0.6667,0.3333,0.6667,False,high
Negative,Tuu avr sentiment na touch madi kaan neer haksi adana cover photo madi view tagotira,15,0.0,0.5333,0.5333,0.4667,0.9333,False,high
Positive,Sara super Nivu devara tara yallaratara duddide shinamadavaratra nimmatra holleya manasidde sara,12,0.0,0.6364,0.6364,0.3636,0.7273,False,high
Positive,Don't worry Sir kayakave kailasa,5,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Sir.nivu superb sir.,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Sir albede life enjoy madbedi Mahabharata odi,7,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Punyathma andre evare,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Plz chance kodi nodi avar acting,6,0.0,0.5,0.5,0.5,1.0,False,high
Negative,Kannada industry dodd actors ge tagolri film ge bere industry yavarna jasti dudd kott karkond bartira. ellargu shame annsalva ede muttkond heli entavar est Jana idaare,26,0.0,0.64,0.64,0.36,0.72,False,high
Negative,Nice sir.but message madidre reply madalla tavu yella dove,9,0.0,0.5556,0.5556,0.4444,0.8889,False,high
Positive,ಕನ್ನಡದಲ್ಲೆ ಹೆಚ್ಚಾಗಿ ಮಾತನಾಡಿದ್ದಕ್ಕೆ ಧನ್ಯವಾದಗಳು...nAll the best sr,7,0.5714,0.0,0.5714,0.4286,0.8571,False,high
Positive,Nivu thumba super,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Olledagli sir nimge..,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Negative,BoLi Maklu ee tara videos nu dislike maadtare,8,0.0,0.4286,0.4286,0.5714,0.8571,False,high
Positive,Great sir nivu,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,U r great sir. ಶ್ರಮ ಜೀವಿ,6,0.3333,0.0,0.3333,0.6667,0.6667,False,high
Positive,Spr song,2,0.0,0.5,0.5,0.5,1.0,True,high
Negative,1.7k dislikes rashmika fans,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Mixed feelings,Thank you bhai..,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Mixed feelings,I'm big kiccha&rakshith Shetti fanzz,5,0.0,0.5,0.5,0.5,1.0,False,high
Positive,ಈ ಯುಗದ ಶಂಕರ್ ನಾಗ್ ಗುರು ನೀನು  all the best from DBOSS fans,12,0.5455,0.0,0.5455,0.4545,0.9091,False,high
Negative,Song starting English quote tegdu kannada dalle iddiddre chennagirtittu,9,0.0,0.5,0.5,0.5,1.0,False,high
unknown state,Super rashita Sir,3,0.0,0.5,0.5,0.5,1.0,True,high
Positive,Rakshit movie success party Elli maadbekanta iddiri??,7,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Superb song nange esta aytu,5,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Pap pabap pap pabapabapap!nTin ti din tin tiditididinnRead in a flownnADDITCTED,11,0.0,0.3636,0.3636,0.6364,0.7273,False,high
unknown state,Loved vijay prakash sir voice,5,0.0,0.4,0.4,0.6,0.8,False,high
Negative,1.6k people are not liking this....innna en beko maaraya nimga ...,11,0.0,0.5,0.5,0.5,1.0,False,high
Positive,abba en song Superrr,4,0.0,0.6667,0.6667,0.3333,0.6667,True,high
unknown state,Adu support irodarinda,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
unknown state,Share madta idini,3,0.0,0.6667,0.6667,0.3333,0.6667,True,high
Positive,Hands up ಇವ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ನಾರಾಯಣ,6,0.6667,0.0,0.6667,0.3333,0.6667,False,high
Negative,Unlike madirorella d rsmka fans,5,0.0,0.4,0.4,0.6,0.8,False,high
Positive,Yellaru nKGF nOdeya nalli busy eddare nAllobba #trending 1 nalli busy edda nnn#Avane sriman narayana,15,0.0,0.6923,0.6923,0.3077,0.6154,False,high
Negative,One time kelidre average ansatte,5,0.0,0.4,0.4,0.6,0.8,False,high
unknown state,E mathu,2,0.0,0.5,0.5,0.5,1.0,True,high
Positive,#Rakshithshetty film pakka 200 days,5,0.0,0.5,0.5,0.5,1.0,False,high
Positive,Super songr new rekard break madly,6,0.0,0.3333,0.3333,0.6667,0.6667,False,high
Positive,3 days n1.6M viewsn 5.6 commentsnTrending no.1n.🤔🤔🤔,7,0.0,0.6667,0.6667,0.3333,0.6667,True,high
unknown state,Hands Up antha Rashmika goskara bardang ide,7,0.0,0.6,0.6,0.4,0.8,False,high
Positive,Super osam music,3,0.0,0.3333,0.3333,0.6667,0.6667,True,high
Positive,Barbeaku hogbeku aste  nav ತು೦ಬಾ ಹೀರೋ s ನೋಡಿ sakhgidhe ok good luck,12,0.25,0.4167,0.6667,0.3333,0.6667,False,high
not-Kannada,Super Rakshith shetty sir,4,0.0,0.3333,0.3333,0.6667,0.6667,True,high
